Date,Price,Open,High,Low,Vol.,Change %
04/06/2020,5570.81,5380.51,5570.81,5345.94,220.35K,4.19%
04/03/2020,5346.97,5370.85,5372.70,5315.40,123.29K,0.09%
04/02/2020,5342.31,5280.13,5342.31,5247.57,131.18K,-1.22%
04/01/2020,5408.52,5321.79,5408.52,5290.85,163.84K,1.64%
03/31/2020,5321.23,5227.37,5340.09,5226.27,294.47K,3.70%
03/30/2020,5131.16,5234.99,5234.99,4984.79,272.50K,-2.57%
03/27/2020,5266.62,5493.58,5641.94,5266.62,275.10K,-2.50%
03/26/2020,5401.58,5128.27,5401.58,5076.26,262.19K,7.44%
03/25/2020,5027.76,5006.76,5073.58,4964.00,446.81K,5.31%
03/24/2020,4774.27,4817.06,4864.86,4771.78,250.23K,0.65%
03/23/2020,4743.37,4527.29,4743.37,4509.22,217.81K,-0.74%
03/20/2020,4778.76,4761.89,4936.20,4677.66,217.93K,3.36%
03/19/2020,4623.42,4673.58,4751.72,4039.15,306.47K,-13.34%
03/17/2020,5335.37,5506.96,5533.17,5335.37,246.60K,0.00%
03/16/2020,5335.37,5506.96,5533.17,5335.37,246.60K,-7.91%
03/13/2020,5793.94,5362.92,5878.40,5097.90,334.70K,1.01%
03/12/2020,5736.27,6235.85,6235.85,5697.13,265.19K,-9.71%
03/11/2020,6353.26,6384.28,6495.71,6336.68,192.18K,0.55%
03/10/2020,6318.38,6165.82,6387.53,6103.75,240.03K,0.09%
03/09/2020,6312.61,6575.54,6575.54,6312.61,242.82K,-6.76%
03/06/2020,6770.38,6871.14,6871.14,6745.32,227.00K,-1.66%
03/05/2020,6884.77,6899.02,6941.20,6872.97,175.26K,0.25%
03/04/2020,6867.26,6791.14,6867.26,6710.18,171.16K,1.13%
03/03/2020,6790.54,6854.90,6886.11,6790.54,170.54K,0.61%
03/02/2020,6749.28,6759.37,6866.13,6700.75,155.33K,-0.57%
02/28/2020,6787.91,6858.91,6858.91,6769.97,247.89K,-2.58%
02/27/2020,6967.84,6890.02,6979.57,6890.02,215.97K,0.84%
02/26/2020,6909.84,7101.88,7101.88,6879.09,225.47K,-3.86%
02/24/2020,7187.44,7267.86,7270.47,7180.10,120.68K,-2.47%
02/21/2020,7369.78,7430.57,7431.03,7366.80,183.29K,-0.58%
02/20/2020,7413.00,7426.91,7472.99,7413.00,99.22K,0.22%
02/19/2020,7396.94,7319.99,7396.94,7319.99,114.22K,1.01%
02/18/2020,7322.89,7329.03,7346.00,7311.50,92.43K,-0.05%
02/17/2020,7326.85,7305.66,7348.04,7292.95,92.81K,0.62%
02/14/2020,7282.00,7405.15,7405.15,7282.00,145.07K,-1.64%
02/13/2020,7403.12,7390.01,7403.12,7332.91,119.25K,0.27%
02/12/2020,7383.10,7435.25,7440.31,7383.10,139.77K,-0.76%
02/11/2020,7439.40,7444.66,7444.66,7403.23,104.85K,0.11%
02/10/2020,7430.86,7510.84,7510.84,7414.01,119.56K,-1.02%
02/07/2020,7507.20,7447.33,7507.20,7429.61,96.74K,0.01%
02/06/2020,7506.51,7373.59,7506.51,7373.59,141.09K,2.09%
02/05/2020,7352.85,7291.44,7352.85,7281.42,137.65K,1.74%
02/04/2020,7226.90,7172.41,7276.40,7158.20,132.80K,1.26%
02/03/2020,7137.03,7206.22,7219.61,7129.19,128.94K,-0.89%
01/31/2020,7200.79,7413.17,7446.26,7200.79,219.42K,-2.60%
01/30/2020,7392.68,7466.45,7484.65,7392.68,147.91K,-0.93%
01/29/2020,7462.31,7472.53,7472.53,7423.69,120.49K,-0.09%
01/28/2020,7468.70,7563.12,7563.12,7468.70,101.52K,-1.57%
01/27/2020,7587.63,7616.90,7624.37,7580.67,88.02K,-0.47%
01/24/2020,7623.41,7622.12,7635.62,7581.12,106.11K,0.09%
01/23/2020,7616.35,7503.64,7616.35,7495.60,119.12K,1.98%
01/22/2020,7468.73,7469.14,7478.10,7425.86,140.50K,0.03%
01/21/2020,7466.65,7570.20,7586.59,7442.13,152.78K,-1.14%
01/20/2020,7552.60,7727.45,7727.45,7513.95,149.25K,-2.20%
01/17/2020,7722.58,7691.87,7722.58,7648.94,109.35K,0.91%
01/16/2020,7653.18,7674.48,7679.28,7614.73,121.39K,-0.15%
01/15/2020,7664.40,7784.14,7784.14,7664.40,132.87K,-1.65%
01/14/2020,7793.25,7761.59,7793.25,7684.28,187.12K,0.21%
01/13/2020,7776.77,7794.90,7794.90,7729.05,102.29K,0.00%
01/10/2020,7776.77,7794.90,7794.90,7729.05,102.25K,-0.27%
01/09/2020,7797.64,7736.63,7797.64,7736.63,135.55K,0.79%
01/08/2020,7736.24,7762.48,7767.62,7721.29,122.37K,-1.33%
01/07/2020,7840.70,7787.32,7840.70,7781.21,248.66K,0.55%
01/06/2020,7797.87,7802.86,7802.86,7697.89,102.13K,-0.53%
01/03/2020,7839.79,7737.70,7890.94,7737.70,118.85K,1.26%
01/02/2020,7742.53,7721.26,7742.53,7643.98,101.15K,-0.93%
12/27/2019,7815.26,7848.39,7891.99,7815.26,177.83K,-0.34%
12/26/2019,7842.28,7794.53,7842.28,7772.97,96.26K,-0.39%
12/23/2019,7872.60,7745.96,7872.60,7745.26,124.41K,1.28%
12/20/2019,7773.12,7643.99,7773.12,7469.41,303.84K,1.56%
12/19/2019,7653.94,7751.21,7751.21,7617.75,194.65K,-1.03%
12/18/2019,7733.67,7751.29,7751.29,7682.94,200.35K,0.04%
12/17/2019,7730.45,7708.07,7730.45,7631.08,239.09K,0.37%
12/16/2019,7701.60,7882.76,7892.29,7701.60,248.01K,-2.23%
12/13/2019,7877.63,7818.40,7884.17,7804.98,390.14K,1.76%
12/12/2019,7741.07,7744.15,7787.74,7720.50,327.84K,-0.58%
12/11/2019,7786.41,7752.23,7801.10,7751.53,254.80K,0.65%
12/10/2019,7736.18,7760.17,7777.45,7735.61,117.86K,-0.56%
12/09/2019,7779.80,7825.13,7838.49,7779.80,171.61K,-0.28%
12/06/2019,7801.72,7796.44,7811.19,7760.75,152.38K,0.14%
12/05/2019,7790.91,7789.74,7817.97,7777.07,171.45K,-0.32%
12/04/2019,7815.93,7848.53,7848.53,7772.05,250.62K,-0.50%
12/03/2019,7855.18,7858.96,7888.46,7829.35,123.62K,-0.28%
12/02/2019,7877.19,7769.26,7877.19,7753.76,112.89K,1.79%
11/29/2019,7738.96,7754.70,7773.83,7712.39,114.96K,-0.38%
11/28/2019,7768.66,7808.58,7826.82,7748.95,157.26K,-0.87%
11/27/2019,7836.89,7747.43,7842.52,7744.03,239.67K,1.67%
11/26/2019,7707.80,7760.38,7817.20,7707.80,934.87K,-0.82%
11/25/2019,7771.62,7787.48,7803.87,7750.23,151.39K,-0.68%
11/22/2019,7824.59,7754.51,7824.59,7708.09,141.84K,0.07%
11/21/2019,7818.89,7882.04,7882.04,7744.18,139.31K,-1.00%
11/20/2019,7898.06,7896.56,7898.06,7851.85,120.52K,-0.18%
11/19/2019,7912.14,7882.26,7912.14,7882.26,296.70K,0.40%
11/18/2019,7880.94,7925.19,7925.19,7859.04,67.04K,-0.66%
11/15/2019,7932.96,7938.59,7946.42,7905.53,120.53K,-0.01%
11/14/2019,7933.71,7926.07,7933.71,7881.24,106.82K,-0.17%
11/13/2019,7947.47,7988.78,7988.78,7914.45,95.09K,-0.81%
11/12/2019,8012.34,8009.97,8012.34,7962.72,96.77K,0.04%
11/11/2019,8009.38,8055.24,8059.58,8002.77,105.42K,-0.70%
11/08/2019,8065.76,8044.90,8065.76,7989.48,245.31K,-0.10%
11/07/2019,8073.81,8083.04,8083.04,8020.91,92.70K,0.60%
11/06/2019,8025.88,8216.92,8216.92,8025.88,153.71K,-2.32%
11/05/2019,8216.68,8055.88,8216.68,8055.56,133.34K,1.95%
11/04/2019,8059.65,8002.47,8059.82,8002.47,109.17K,1.03%
10/31/2019,7977.12,8020.43,8020.68,7967.54,133.68K,-0.54%
10/30/2019,8020.06,8020.77,8020.77,7965.77,104.26K,0.36%
10/29/2019,7991.19,7947.56,7991.19,7928.73,141.75K,0.56%
10/28/2019,7946.53,7935.01,7954.71,7912.87,87.99K,0.30%
10/25/2019,7922.50,7985.52,7985.52,7917.16,170.34K,-0.36%
10/24/2019,7950.98,7927.60,7968.14,7914.58,86.55K,0.22%
10/23/2019,7933.76,7929.09,7933.76,7890.65,74.33K,-0.27%
10/22/2019,7955.24,7884.99,7955.24,7884.02,106.00K,0.81%
10/21/2019,7891.13,7874.80,7891.95,7849.79,61.59K,0.07%
10/18/2019,7885.23,7934.09,7934.09,7885.23,122.62K,-0.57%
10/17/2019,7930.55,7913.55,7930.55,7894.58,77.56K,0.19%
10/16/2019,7915.30,7838.83,7915.30,7814.47,169.38K,0.96%
10/15/2019,7840.31,7887.46,7887.46,7816.08,153.20K,-0.56%
10/14/2019,7884.29,7854.04,7908.34,7853.92,119.82K,0.44%
10/11/2019,7849.94,7766.72,7874.16,7749.55,78.79K,1.09%
10/10/2019,7765.03,7711.22,7765.03,7706.78,97.20K,1.09%
10/09/2019,7681.25,7742.46,7742.46,7676.47,66.04K,-0.97%
10/08/2019,7756.72,7706.77,7792.55,7691.05,167.36K,0.96%
10/07/2019,7683.22,7697.42,7715.85,7655.46,88.83K,-0.28%
10/04/2019,7704.60,7570.43,7704.60,7570.43,137.06K,2.11%
10/03/2019,7545.55,7587.69,7587.69,7514.05,116.77K,-0.86%
10/02/2019,7610.68,7721.56,7721.56,7610.68,136.65K,-1.67%
10/01/2019,7739.86,7785.24,7792.58,7710.55,119.39K,-0.50%
09/30/2019,7779.07,7825.20,7825.20,7775.51,156.94K,-0.51%
09/27/2019,7819.22,7908.39,7908.39,7808.19,167.33K,-0.98%
09/26/2019,7896.48,7893.67,7905.74,7865.10,92.46K,0.00%
09/25/2019,7896.24,7890.00,7896.24,7790.29,109.75K,0.03%
09/24/2019,7893.94,7865.38,7893.94,7850.27,171.66K,0.34%
09/23/2019,7867.51,7872.12,7877.44,7823.13,88.40K,-0.05%
09/20/2019,7871.11,7902.33,7906.25,7864.11,168.89K,-0.51%
09/19/2019,7911.32,7911.88,7919.85,7885.18,62.61K,-0.05%
09/18/2019,7915.29,7932.69,7932.69,7892.95,76.24K,-0.21%
09/17/2019,7932.23,7969.67,7969.67,7910.25,76.71K,-0.81%
09/16/2019,7996.90,7981.61,7996.90,7911.69,85.70K,0.06%
09/13/2019,7992.32,7950.16,7995.13,7941.53,92.76K,0.60%
09/12/2019,7944.43,7947.25,7960.24,7937.99,110.12K,-0.29%
09/11/2019,7967.90,7931.38,7967.90,7921.59,107.45K,0.48%
09/10/2019,7929.48,7933.22,7938.33,7893.74,77.71K,-0.38%
09/09/2019,7960.12,7952.88,7961.01,7927.89,52.75K,0.34%
09/06/2019,7933.47,7915.62,7969.34,7915.62,104.93K,0.45%
09/05/2019,7898.19,7861.83,7916.96,7854.16,230.76K,0.73%
09/04/2019,7840.86,7838.77,7852.16,7794.58,101.24K,0.46%
09/03/2019,7804.71,7914.92,7920.91,7804.71,105.55K,-1.44%
09/02/2019,7918.53,7954.15,7956.68,7918.53,88.80K,-0.77%
08/30/2019,7979.66,7918.44,7986.26,7903.01,235.79K,1.10%
08/29/2019,7892.81,7851.26,7892.81,7800.97,132.33K,0.58%
08/28/2019,7847.50,7762.58,7847.50,7734.42,180.19K,1.29%
08/27/2019,7747.38,7832.42,7832.42,7723.94,282.70K,-1.80%
08/23/2019,7889.41,7806.05,7889.41,7747.39,159.38K,0.52%
08/22/2019,7848.83,7842.09,7848.83,7755.42,267.97K,-0.48%
08/20/2019,7886.91,7917.59,7917.59,7845.15,123.61K,-0.65%
08/19/2019,7938.35,7813.92,7938.35,7765.15,214.01K,1.83%
08/16/2019,7795.98,7802.56,7885.94,7777.07,167.32K,-0.42%
08/15/2019,7828.86,7719.02,7828.86,7624.20,198.03K,-0.38%
08/14/2019,7858.65,7775.84,7892.43,7751.19,149.69K,0.90%
08/13/2019,7788.45,7849.43,7850.87,7622.27,235.49K,-0.84%
08/09/2019,7854.39,7918.54,7941.96,7854.39,104.30K,-0.76%
08/08/2019,7914.16,7931.91,7959.34,7910.46,140.30K,-0.04%
08/07/2019,7917.39,7792.31,7917.39,7792.31,99.01K,1.94%
08/06/2019,7766.75,7832.69,7832.69,7720.02,168.65K,-1.56%
08/05/2019,7890.02,8102.00,8102.00,7890.02,128.73K,-2.95%
08/02/2019,8129.93,8083.32,8129.93,8006.55,77.49K,0.39%
08/01/2019,8098.16,8035.75,8098.16,7975.53,93.57K,0.65%
07/31/2019,8045.80,8142.16,8142.16,8023.45,108.26K,-1.28%
07/30/2019,8150.46,8176.60,8176.60,8120.72,122.55K,-0.46%
07/29/2019,8188.52,8190.02,8205.15,8116.06,56.34K,0.06%
07/26/2019,8183.99,8210.52,8235.46,8177.04,77.79K,-1.07%
07/25/2019,8272.18,8169.92,8272.18,8115.44,99.25K,1.36%
07/24/2019,8161.49,8217.64,8243.83,8161.49,74.75K,-1.09%
07/23/2019,8251.46,8247.93,8264.89,8226.23,95.45K,0.06%
07/22/2019,8246.83,8163.00,8246.83,8163.00,78.99K,-0.28%
07/19/2019,8270.07,8280.23,8311.92,8264.56,114.02K,0.15%
07/18/2019,8258.05,8241.59,8300.49,8241.59,72.29K,0.30%
07/17/2019,8233.48,8286.86,8311.68,8232.10,87.30K,-0.36%
07/16/2019,8263.57,8354.84,8419.59,8263.57,185.34K,-1.22%
07/15/2019,8365.29,8153.88,8365.29,8153.88,143.72K,2.74%
07/12/2019,8141.82,8159.63,8197.52,8141.82,146.64K,-0.16%
07/11/2019,8154.49,8098.37,8154.49,8083.22,92.55K,0.94%
07/10/2019,8078.21,8051.45,8078.21,8020.87,89.54K,0.45%
07/09/2019,8042.04,8045.12,8053.62,8010.69,92.06K,-0.12%
07/08/2019,8051.52,8108.25,8108.54,8051.52,84.91K,-0.82%
07/05/2019,8117.94,8072.21,8125.16,8072.21,87.42K,0.66%
07/04/2019,8064.92,8096.28,8112.84,8064.92,71.96K,-0.34%
07/03/2019,8092.68,8100.35,8122.39,8092.26,104.36K,-0.01%
07/02/2019,8093.60,8038.22,8093.60,8022.52,122.67K,0.62%
07/01/2019,8043.71,8011.47,8043.71,7993.66,77.50K,0.55%
06/28/2019,7999.71,8032.30,8042.22,7951.34,125.84K,-0.72%
06/27/2019,8057.64,8003.37,8057.64,8003.22,108.04K,0.55%
06/26/2019,8013.57,8025.04,8051.59,7983.14,117.90K,-0.26%
06/25/2019,8034.09,8074.15,8100.08,8034.09,108.34K,-0.33%
06/24/2019,8060.58,8067.58,8103.91,8060.58,104.36K,0.06%
06/21/2019,8055.47,8032.86,8055.47,7999.02,226.00K,0.41%
06/20/2019,8022.42,7984.80,8022.42,7952.86,113.30K,0.07%
06/19/2019,8017.01,7941.49,8017.01,7937.96,86.84K,1.20%
06/18/2019,7922.04,7898.44,7935.14,7875.50,76.22K,0.16%
06/17/2019,7908.99,7991.78,7991.78,7908.99,61.31K,-1.02%
06/14/2019,7990.20,8058.21,8058.21,7944.82,99.29K,-0.76%
06/13/2019,8051.76,8032.22,8051.76,7953.28,116.88K,0.26%
06/11/2019,8030.98,8045.98,8108.26,8030.98,109.44K,-0.18%
06/10/2019,8045.39,7981.59,8055.05,7967.24,92.98K,0.77%
06/07/2019,7983.98,7955.80,7983.98,7921.80,62.25K,0.30%
06/06/2019,7959.86,7980.39,7980.39,7937.73,123.65K,0.18%
06/04/2019,7945.37,8075.78,8083.37,7945.37,108.16K,-1.73%
06/03/2019,8084.88,7963.33,8139.74,7951.87,171.65K,1.44%
05/31/2019,7970.02,7872.77,7970.02,7872.77,153.17K,1.70%
05/30/2019,7836.55,7810.56,7908.50,7809.11,164.21K,0.50%
05/29/2019,7797.75,7778.48,7816.38,7778.48,99.81K,0.47%
05/28/2019,7761.29,7728.39,7784.66,7702.90,361.83K,0.47%
05/27/2019,7725.01,7718.80,7742.45,7693.94,72.06K,-0.29%
05/24/2019,7747.09,7770.63,7770.63,7664.52,88.45K,-0.73%
05/23/2019,7804.03,7807.50,7821.89,7764.11,84.81K,-0.14%
05/22/2019,7815.07,7731.03,7838.55,7725.43,115.02K,1.21%
05/21/2019,7721.56,7662.48,7740.88,7639.59,99.52K,0.80%
05/20/2019,7660.14,7586.95,7660.14,7533.95,86.38K,1.01%
05/17/2019,7583.82,7482.47,7636.91,7482.47,138.64K,1.45%
05/16/2019,7475.16,7559.95,7586.12,7475.16,184.19K,-1.34%
05/15/2019,7576.71,7671.16,7711.19,7576.71,119.56K,-0.91%
05/14/2019,7646.66,7718.31,7718.31,7577.72,187.69K,-1.23%
05/10/2019,7742.20,7755.94,7841.65,7719.43,120.81K,-0.17%
05/09/2019,7755.62,7857.75,7864.02,7755.62,173.41K,-2.16%
05/08/2019,7926.69,7902.64,7926.69,7754.95,148.32K,0.20%
05/07/2019,7910.63,7871.51,7922.05,7861.34,84.47K,0.61%
05/06/2019,7862.30,7972.86,7974.36,7851.16,125.47K,-1.33%
05/03/2019,7967.98,8004.27,8077.51,7967.98,174.13K,-0.42%
05/02/2019,8001.57,7952.52,8040.78,7946.79,135.02K,0.61%
04/30/2019,7952.72,7891.57,7952.72,7888.87,109.87K,0.71%
04/29/2019,7897.02,7861.22,7897.02,7846.33,,0.37%
04/26/2019,7868.28,7892.90,7899.57,7839.52,108.07K,-0.33%
04/25/2019,7894.45,7848.45,7894.45,7831.62,137.32K,0.60%
04/24/2019,7846.99,7799.06,7846.99,7799.06,171.81K,0.36%
04/23/2019,7818.93,7827.03,7834.78,7769.72,93.64K,-0.17%
04/22/2019,7832.43,7840.23,7858.84,7818.04,86.81K,-0.03%
04/17/2019,7835.15,7832.71,7860.74,7823.86,133.85K,0.11%
04/16/2019,7826.46,7800.06,7859.72,7799.13,168.56K,0.49%
04/15/2019,7787.98,7887.78,7914.75,7787.98,115.45K,-1.18%
04/12/2019,7880.82,7970.96,7979.53,7880.82,96.39K,-0.94%
04/11/2019,7955.80,7990.71,7999.52,7955.80,107.65K,-0.66%
04/10/2019,8008.53,7976.44,8008.53,7953.14,177.90K,1.17%
04/08/2019,7915.63,7879.47,7955.27,7879.47,136.68K,0.54%
04/05/2019,7873.18,7866.41,7886.63,7866.41,99.70K,0.24%
04/04/2019,7854.13,7892.62,7897.61,7835.74,132.57K,-0.52%
04/03/2019,7895.06,7880.48,7895.06,7860.51,76.71K,0.20%
04/02/2019,7879.21,7854.35,7893.50,7854.35,96.44K,0.50%
04/01/2019,7840.31,7923.16,7923.83,7809.61,93.68K,-1.02%
03/29/2019,7920.93,7891.09,7920.93,7887.47,133.11K,0.57%
03/28/2019,7876.40,7897.72,7898.47,7856.09,90.61K,0.20%
03/27/2019,7861.05,7915.91,7915.91,7840.64,86.10K,-0.58%
03/26/2019,7907.03,7875.30,7910.69,7869.43,78.58K,0.56%
03/25/2019,7863.02,7994.34,7994.34,7808.32,89.76K,-1.88%
03/22/2019,8013.42,7956.67,8032.40,7951.06,171.64K,0.74%
03/21/2019,7954.72,7875.78,7954.72,7869.31,138.21K,1.23%
03/20/2019,7858.20,7848.16,7875.62,7823.60,90.48K,0.19%
03/19/2019,7843.41,7863.70,7878.80,7843.41,101.67K,-0.38%
03/18/2019,7873.02,7794.58,7873.02,7760.51,86.08K,0.96%
03/15/2019,7798.28,7748.07,7798.28,7701.74,351.32K,0.62%
03/14/2019,7750.42,7741.78,7763.97,7718.77,113.34K,-0.20%
03/13/2019,7766.15,7725.62,7766.15,7724.79,88.02K,0.24%
03/12/2019,7747.54,7728.22,7773.61,7728.22,92.16K,0.50%
03/11/2019,7708.72,7815.28,7823.80,7708.72,131.47K,-1.13%
03/08/2019,7797.11,7868.50,7884.46,7797.11,79.71K,-1.07%
03/07/2019,7881.79,7806.50,7881.79,7795.21,147.49K,0.77%
03/06/2019,7821.34,7674.56,7821.34,7674.56,174.82K,1.96%
03/05/2019,7670.62,7700.38,7734.71,7667.14,112.94K,-0.06%
03/04/2019,7675.47,7631.90,7698.44,7595.92,93.14K,0.44%
03/01/2019,7641.77,7711.70,7754.45,7587.99,148.72K,-0.83%
02/28/2019,7705.49,7919.99,7919.99,7705.49,199.67K,-2.33%
02/27/2019,7889.12,7962.10,7972.69,7877.63,103.09K,-1.24%
02/26/2019,7988.16,7996.15,7996.15,7945.03,121.76K,0.33%
02/22/2019,7962.13,7940.29,7962.13,7894.56,75.85K,0.39%
02/21/2019,7931.30,7946.66,7946.66,7892.58,106.10K,-0.10%
02/20/2019,7939.24,7849.08,7944.59,7848.47,116.09K,1.35%
02/19/2019,7833.75,7923.36,7938.79,7830.63,143.59K,-0.97%
02/18/2019,7910.58,7924.60,7964.05,7910.58,95.64K,0.02%
02/15/2019,7908.89,7965.17,7999.84,7908.89,157.77K,-1.03%
02/14/2019,7991.25,7960.19,7996.21,7920.62,94.51K,0.90%
02/13/2019,7920.24,8040.34,8040.43,7889.46,99.56K,-1.12%
02/12/2019,8009.92,8076.60,8083.53,7984.42,102.27K,-0.64%
02/11/2019,8061.54,8088.34,8105.58,8061.54,98.24K,-0.12%
02/08/2019,8070.89,8091.70,8096.47,8035.84,111.94K,-0.36%
02/07/2019,8100.30,8093.17,8127.08,8087.73,86.74K,0.52%
02/06/2019,8058.45,8091.45,8213.71,8058.45,91.05K,-0.14%
02/04/2019,8069.48,8131.55,8148.88,8068.74,48.07K,-0.92%
02/01/2019,8144.16,8038.65,8165.66,8038.65,110.51K,1.71%
01/31/2019,8007.48,7999.41,8099.23,7999.41,139.25K,0.34%
01/30/2019,7979.95,8038.77,8046.95,7912.16,125.35K,-0.88%
01/29/2019,8050.82,8086.93,8087.39,8014.94,126.73K,-0.04%
01/28/2019,8053.92,8071.12,8143.61,8042.20,108.78K,0.01%
01/25/2019,8053.20,8075.66,8116.23,8038.94,78.77K,-0.15%
01/24/2019,8064.90,8000.65,8068.48,8000.65,107.88K,0.94%
01/23/2019,7989.65,7941.05,7989.65,7901.64,110.83K,-0.24%
01/22/2019,8008.67,8023.84,8029.80,7979.14,121.80K,0.02%
01/21/2019,8007.46,8055.48,8067.08,7964.06,109.11K,-0.49%
01/18/2019,8047.12,7932.11,8057.57,7919.50,174.37K,1.51%
01/17/2019,7927.20,7866.42,7937.98,7865.13,216.71K,0.79%
01/16/2019,7864.70,7983.46,7990.65,7848.70,130.16K,-1.86%
01/15/2019,8013.42,8009.08,8027.92,7976.43,143.93K,-0.13%
01/14/2019,8024.14,7886.40,8024.14,7818.95,135.68K,1.52%
01/11/2019,7904.09,7965.44,7965.44,7855.69,142.71K,-1.02%
01/10/2019,7985.23,7931.87,7992.33,7898.63,183.79K,0.83%
01/09/2019,7919.67,7775.21,7919.67,7765.91,172.18K,2.82%
01/08/2019,7702.12,7820.26,7826.08,7702.12,130.54K,-1.10%
01/07/2019,7787.66,7800.88,7900.70,7787.66,178.61K,0.34%
01/04/2019,7761.11,7657.18,7801.50,7657.18,165.43K,1.05%
01/03/2019,7680.60,7507.48,7680.60,7490.28,149.81K,2.56%
01/02/2019,7489.20,7496.57,7540.26,7465.76,52.92K,0.31%
12/28/2018,7466.02,7497.16,7507.29,7466.02,84.87K,-0.22%
12/27/2018,7482.66,7465.04,7514.33,7447.22,72.00K,0.44%
12/26/2018,7450.01,7436.73,7453.22,7378.88,49.09K,-0.40%
12/21/2018,7479.71,7536.87,7548.13,7452.24,127.30K,-1.11%
12/20/2018,7563.41,7514.07,7584.44,7498.19,99.26K,-0.21%
12/19/2018,7579.62,7412.28,7579.62,7406.53,100.88K,2.15%
12/18/2018,7420.40,7478.36,7482.21,7397.23,115.23K,-1.33%
12/17/2018,7520.40,7501.27,7538.14,7490.56,109.72K,-0.05%
12/14/2018,7524.37,7506.40,7559.27,7503.09,132.79K,0.02%
12/13/2018,7522.92,7514.35,7556.24,7513.56,115.61K,0.46%
12/12/2018,7488.24,7455.98,7488.24,7425.66,145.92K,0.50%
12/11/2018,7451.08,7386.11,7451.08,7379.05,85.73K,1.40%
12/10/2018,7348.21,7445.51,7445.51,7348.21,66.09K,-1.51%
12/07/2018,7461.06,7529.95,7538.19,7449.95,90.97K,-0.99%
12/06/2018,7535.32,7633.92,7637.18,7535.32,127.13K,-1.25%
12/05/2018,7630.90,7579.96,7634.09,7550.96,182.16K,-0.95%
12/04/2018,7703.92,7537.41,7703.92,7522.97,221.22K,2.27%
12/03/2018,7532.90,7468.62,7539.67,7468.62,230.77K,2.24%
11/29/2018,7367.85,7409.35,7482.35,7367.85,355.13K,-0.20%
11/28/2018,7382.43,7420.26,7423.78,7350.28,151.93K,-0.42%
11/27/2018,7413.63,7399.89,7413.63,7349.72,100.04K,0.21%
11/26/2018,7397.87,7352.29,7428.29,7332.43,100.66K,0.79%
11/23/2018,7340.18,7277.92,7348.14,7264.37,90.00K,0.99%
11/22/2018,7268.38,7260.81,7278.88,7228.35,74.86K,0.04%
11/21/2018,7265.45,7262.24,7267.13,7202.94,97.65K,-0.51%
11/20/2018,7302.94,7234.81,7311.54,7171.80,111.95K,0.45%
11/19/2018,7270.26,7105.81,7270.26,7099.68,169.19K,2.64%
11/16/2018,7083.34,7009.08,7121.85,7009.08,167.72K,1.88%
11/15/2018,6952.59,6912.19,6971.63,6898.55,85.20K,0.43%
11/14/2018,6923.08,6867.33,6932.40,6861.09,95.92K,1.16%
11/13/2018,6843.83,6912.14,6913.51,6820.22,156.95K,-1.19%
11/12/2018,6926.20,6967.65,6967.65,6917.54,120.85K,-0.61%
11/09/2018,6968.82,7039.39,7039.39,6941.99,87.36K,-0.95%
11/08/2018,7035.71,7025.08,7036.50,6946.83,111.66K,0.03%
11/07/2018,7033.93,7181.26,7185.61,6994.26,98.81K,-2.04%
11/06/2018,7180.11,7213.21,7276.54,7162.17,96.52K,-0.46%
11/05/2018,7213.44,7204.13,7242.99,7189.63,145.07K,1.02%
10/31/2018,7140.29,7032.63,7140.29,7032.63,155.34K,1.77%
10/30/2018,7016.06,7093.75,7097.39,7016.06,48.50K,-1.31%
10/29/2018,7109.03,7054.65,7109.03,7046.11,52.86K,0.63%
10/26/2018,7064.33,6987.80,7065.38,6979.07,61.14K,1.40%
10/25/2018,6966.84,7086.17,7086.17,6941.10,111.61K,-2.28%
10/24/2018,7129.42,7185.83,7186.32,7129.42,80.34K,-0.95%
10/23/2018,7197.62,7262.71,7265.11,7159.72,68.10K,-0.53%
10/22/2018,7236.16,7144.98,7251.08,7124.70,81.83K,1.18%
10/19/2018,7151.52,7122.50,7162.68,7086.57,90.84K,0.14%
10/18/2018,7141.25,7095.89,7141.25,7060.84,49.17K,0.59%
10/17/2018,7099.68,7015.55,7140.08,7015.55,102.67K,1.61%
10/16/2018,6987.02,6936.17,6987.02,6894.29,84.98K,0.87%
10/15/2018,6926.51,7035.97,7063.38,6926.51,74.53K,-1.12%
10/12/2018,7004.77,6872.89,7004.77,6847.86,89.66K,1.75%
10/11/2018,6884.38,6934.76,6934.76,6790.58,99.35K,-1.67%
10/10/2018,7001.14,7092.80,7092.80,6960.43,89.02K,-0.82%
10/09/2018,7059.38,7063.91,7066.11,7016.48,61.61K,0.12%
10/08/2018,7050.82,7079.88,7123.29,7050.82,57.95K,-0.39%
10/05/2018,7078.20,7093.92,7102.33,7072.28,61.39K,-0.21%
10/04/2018,7093.34,7190.83,7194.06,7093.34,62.01K,-1.63%
10/03/2018,7210.87,7129.40,7210.87,7095.26,58.03K,1.10%
10/02/2018,7132.36,7237.41,7237.41,7093.92,104.53K,-1.24%
10/01/2018,7222.08,7256.54,7261.40,7176.20,65.29K,-0.75%
09/28/2018,7276.82,7313.67,7375.52,7276.82,106.38K,-0.60%
09/27/2018,7320.59,7272.44,7320.59,7215.67,81.30K,0.72%
09/26/2018,7268.21,7342.61,7342.61,7205.04,140.45K,-0.87%
